Admin2;Province_State;Country_Region;Last_Update;Lat;Long_;Confirmed;Deaths;Recovered;Active;Combined_Key;Incidence_Rate;Case-Fatality_Ratio;ID
Long;Georgia;US;26/07/2020 04:35;31.75218791;-81.74952375;95;1;0;94;Long, Georgia, US;485.7099034;1.052631579;
Lonoke;Arkansas;US;26/07/2020 04:35;34.75392199;-91.88742357;333;2;0;331;Lonoke, Arkansas, US;454.2416347;0.600600601;
Lorain;Ohio;US;26/07/2020 04:35;41.29553751;-82.15083537;1463;75;0;1388;Lorain, Ohio, US;472.1898571;5.126452495;
Los Alamos;New Mexico;US;26/07/2020 04:35;35.86631386;-106.3134985;16;0;0;16;Los Alamos, New Mexico, US;82.60622644;0;
Los Angeles;California;US;26/07/2020 04:35;34.30828379;-118.2282411;172325;4351;0;167974;Los Angeles, California, US;1716.537138;2.524880313;CA
Loudon;Tennessee;US;26/07/2020 04:35;35.73939663;-84.31145275;503;3;0;500;Loudon, Tennessee, US;930.30998;0.596421471;
Loudoun;Virginia;US;26/07/2020 04:35;39.08990083;-77.63481877;4796;106;0;4690;Loudoun, Virginia, US;1159.748318;2.210175146;
Louisa;Iowa;US;26/07/2020 04:35;41.21842119;-91.26102611;374;13;0;361;Louisa, Iowa, US;3389.21613;3.475935829;
Louisa;Virginia;US;26/07/2020 04:35;37.97850256;-77.96274807;160;2;0;158;Louisa, Virginia, US;425.6337953;1.25;
Loup;Nebraska;US;26/07/2020 04:35;41.91371961;-99.45440415;0;0;0;0;Loup, Nebraska, US;0;;
Love;Oklahoma;US;26/07/2020 04:35;33.95273467;-97.23906784;60;0;0;60;Love, Oklahoma, US;585.1945772;0;
Lowndes;Alabama;US;26/07/2020 04:35;32.1597283;-86.65158371;530;24;0;506;Lowndes, Alabama, US;5449.311125;4.528301887;
Lowndes;Georgia;US;26/07/2020 04:35;30.83568832;-83.27056716;2608;25;0;2583;Lowndes, Georgia, US;2221.351549;0.958588957;
Lowndes;Mississippi;US;26/07/2020 04:35;33.47386518;-88.4419153;794;22;0;772;Lowndes, Mississippi, US;1355.064425;2.770780856;
Lubbock;Texas;US;26/07/2020 04:35;33.61008596;-101.8204789;4962;68;0;4894;Lubbock, Texas, US;1597.712586;1.370415155;
Lucas;Iowa;US;26/07/2020 04:35;41.02958964;-93.32780803;40;4;0;36;Lucas, Iowa, US;465.1162791;10;
Lucas;Ohio;US;26/07/2020 04:35;41.62101218;-83.65468618;4006;311;0;3695;Lucas, Ohio, US;935.2208952;7.763354968;
Luce;Michigan;US;26/07/2020 04:35;46.47227431;-85.54471223;3;0;0;3;Luce, Michigan, US;48.16182373;0;
Lumpkin;Georgia;US;26/07/2020 04:35;34.57286511;-84.00425681;240;5;0;235;Lumpkin, Georgia, US;714.0731925;2.083333333;
Luna;New Mexico;US;26/07/2020 04:35;32.18179341;-107.7508826;185;3;0;182;Luna, New Mexico, US;780.294403;1.621621622;
Lunenburg;Virginia;US;26/07/2020 04:35;36.94618528;-78.24133319;46;0;0;46;Lunenburg, Virginia, US;377.1728436;0;
Luquillo;Puerto Rico;US;26/07/2020 04:35;18.342114;-65.725097;81;0;0;81;Luquillo, Puerto Rico, US;403.6276659;0;
Luzerne;Pennsylvania;US;26/07/2020 04:35;41.17823008;-75.98447579;3130;183;0;2947;Luzerne, Pennsylvania, US;986.0845512;5.846645367;
Lycoming;Pennsylvania;US;26/07/2020 04:35;41.34310539;-77.06629984;292;20;0;272;Lycoming, Pennsylvania, US;257.7251344;6.849315068;
Lyman;South Dakota;US;26/07/2020 04:35;43.89522709;-99.85201878;84;1;0;83;Lyman, South Dakota, US;2221.634488;1.19047619;
Lynchburg;Virginia;US;26/07/2020 04:35;37.40021399;-79.19888138;312;1;0;311;Lynchburg, Virginia, US;379.7098627;0.320512821;
Lynn;Texas;US;26/07/2020 04:35;33.17657705;-101.8162849;59;3;0;56;Lynn, Texas, US;991.4300118;5.084745763;
Lyon;Iowa;US;26/07/2020 04:35;43.38107862;-96.20926845;89;0;0;89;Lyon, Iowa, US;757.1246278;0;
Lyon;Kansas;US;26/07/2020 04:35;38.45576156;-96.15275715;600;8;0;592;Lyon, Kansas, US;1807.50113;1.333333333;
Lyon;Kentucky;US;26/07/2020 04:35;37.02080035;-88.07886257;26;3;0;23;Lyon, Kentucky, US;316.6869671;11.53846154;
Lyon;Minnesota;US;26/07/2020 04:35;44.41327865;-95.83806103;395;3;0;392;Lyon, Minnesota, US;1550.600612;0.759493671;
Lyon;Nevada;US;26/07/2020 04:35;39.01777974;-119.1870479;169;3;0;166;Lyon, Nevada, US;293.8619371;1.775147929;
Mackinac;Michigan;US;26/07/2020 04:35;46.07028979;-85.04980537;16;0;0;16;Mackinac, Michigan, US;148.1618668;0;
Macomb;Michigan;US;26/07/2020 04:35;42.69158356;-82.92752801;8779;936;0;7843;Macomb, Michigan, US;1004.494423;10.66180658;
Macon;Alabama;US;26/07/2020 04:35;32.38759944;-85.69267724;284;12;0;272;Macon, Alabama, US;1571.839717;4.225352113;
Macon;Georgia;US;26/07/2020 04:35;32.35207048;-84.04234127;158;10;0;148;Macon, Georgia, US;1220.359929;6.329113924;
Macon;Illinois;US;26/07/2020 04:35;39.86064913;-88.96342505;325;22;0;303;Macon, Illinois, US;312.4729591;6.769230769;
Macon;Missouri;US;26/07/2020 04:35;39.83049768;-92.56453089;38;0;0;38;Macon, Missouri, US;251.3726268;0;
Macon;North Carolina;US;26/07/2020 04:35;35.14867843;-83.41696617;424;2;0;422;Macon, North Carolina, US;1182.441854;0.471698113;
Macon;Tennessee;US;26/07/2020 04:35;36.53157855;-86.00778595;761;11;0;750;Macon, Tennessee, US;3093.244452;1.445466491;
Macoupin;Illinois;US;26/07/2020 04:35;39.26119767;-89.92424028;106;3;0;103;Macoupin, Illinois, US;235.9435516;2.830188679;
Madera;California;US;26/07/2020 04:35;37.21513971;-119.7665589;1630;19;0;1611;Madera, California, US;1036.058655;1.165644172;CA
Madison;Alabama;US;26/07/2020 04:35;34.76327133;-86.55069633;4142;21;0;4121;Madison, Alabama, US;1110.726746;0.507001449;
Madison;Arkansas;US;26/07/2020 04:35;36.01038185;-93.72524943;245;1;0;244;Madison, Arkansas, US;1478.040541;0.408163265;
Madison;Florida;US;26/07/2020 04:35;30.44396917;-83.47398594;519;6;0;513;Madison, Florida, US;2806.467312;1.156069364;
Madison;Georgia;US;26/07/2020 04:35;34.12920917;-83.21218732;274;4;0;270;Madison, Georgia, US;917.0013387;1.459854015;
Madison;Idaho;US;26/07/2020 04:35;43.78141028;-111.6538474;113;0;0;113;Madison, Idaho, US;283.1583431;0;
Madison;Illinois;US;26/07/2020 04:35;38.83042506;-89.90422563;1762;71;0;1691;Madison, Illinois, US;670.0485994;4.029511918;
Madison;Indiana;US;26/07/2020 04:35;40.16143691;-85.71964711;753;64;0;689;Madison, Indiana, US;581.15753;8.499335989;
Madison;Iowa;US;26/07/2020 04:35;41.33081904;-94.01554631;85;2;0;83;Madison, Iowa, US;520.2595177;2.352941176;
Madison;Kentucky;US;26/07/2020 04:35;37.71659336;-84.27220275;305;1;0;304;Madison, Kentucky, US;328.0028391;0.327868852;
Madison;Louisiana;US;26/07/2020 04:35;32.36918118;-91.23973355;515;6;0;509;Madison, Louisiana, US;4702.766871;1.165048544;
Madison;Mississippi;US;26/07/2020 04:35;32.63389156;-90.03513564;2026;50;0;1976;Madison, Mississippi, US;1906.428787;2.467917078;
Madison;Missouri;US;26/07/2020 04:35;37.47865134;-90.3467143;15;0;0;15;Madison, Missouri, US;124.0900066;0;
Madison;Montana;US;26/07/2020 04:35;45.30080065;-111.9173017;58;1;0;57;Madison, Montana, US;674.4186047;1.724137931;
Madison;Nebraska;US;26/07/2020 04:35;41.91676024;-97.6005481;401;5;0;396;Madison, Nebraska, US;1142.482692;1.246882793;
Madison;New York;US;26/07/2020 04:35;42.91653905;-75.67266639;390;17;0;373;Madison, New York, US;549.7526113;4.358974359;
Madison;North Carolina;US;26/07/2020 04:35;35.85402722;-82.71346418;28;0;0;28;Madison, North Carolina, US;128.7060446;0;
Madison;Ohio;US;26/07/2020 04:35;39.89381073;-83.40178317;271;9;0;262;Madison, Ohio, US;605.843822;3.32103321;
Madison;Tennessee;US;26/07/2020 04:35;35.61181957;-88.84076036;585;10;0;575;Madison, Tennessee, US;597.0362508;1.709401709;
Madison;Texas;US;26/07/2020 04:35;30.96694679;-95.93003775;240;0;0;240;Madison, Texas, US;1680.201624;0;
Madison;Virginia;US;26/07/2020 04:35;38.41531222;-78.28220331;53;1;0;52;Madison, Virginia, US;399.6682;1.886792453;
Magoffin;Kentucky;US;26/07/2020 04:35;37.70820545;-83.0657714;14;0;0;14;Magoffin, Kentucky, US;115.1221117;0;
Mahaska;Iowa;US;26/07/2020 04:35;41.33521503;-92.64083907;132;17;0;115;Mahaska, Iowa, US;597.4202308;12.87878788;
Mahnomen;Minnesota;US;26/07/2020 04:35;47.32557075;-95.80921485;17;1;0;16;Mahnomen, Minnesota, US;307.5809662;5.882352941;
Mahoning;Ohio;US;26/07/2020 04:35;41.01631101;-80.77287029;2232;244;0;1988;Mahoning, Ohio, US;976.0235785;10.93189964;
Major;Oklahoma;US;26/07/2020 04:35;36.31149996;-98.53467076;22;1;0;21;Major, Oklahoma, US;288.3733124;4.545454545;
Malheur;Oregon;US;26/07/2020 04:35;43.1937027;-117.6227395;557;7;0;550;Malheur, Oregon, US;1821.988159;1.256732496;
Manassas;Virginia;US;26/07/2020 04:35;38.7464321;-77.48509905;1561;20;0;1541;Manassas, Virginia, US;3799.440185;1.281229981;
Manassas Park;Virginia;US;26/07/2020 04:35;38.77058531;-77.44399307;482;7;0;475;Manassas Park, Virginia, US;2757.752603;1.452282158;
Manatee;Florida;US;26/07/2020 04:35;27.47196942;-82.31831044;7709;154;0;7555;Manatee, Florida, US;1911.703075;1.997665067;
Manati;Puerto Rico;US;26/07/2020 04:35;18.420473;-66.490461;134;0;0;134;Manati, Puerto Rico, US;303.7653299;0;
Manistee;Michigan;US;26/07/2020 04:35;44.33352407;-86.05626916;30;0;0;30;Manistee, Michigan, US;122.159785;0;
Manitowoc;Wisconsin;US;26/07/2020 04:35;44.11946801;-87.80928853;228;1;0;227;Manitowoc, Wisconsin, US;288.6770236;0.438596491;
Marathon;Wisconsin;US;26/07/2020 04:35;44.89792533;-89.75863384;466;4;0;462;Marathon, Wisconsin, US;343.424815;0.858369099;
Marengo;Alabama;US;26/07/2020 04:35;32.24767634;-87.78796182;473;11;0;462;Marengo, Alabama, US;2507.554472;2.325581395;
Maricao;Puerto Rico;US;26/07/2020 04:35;18.171795;-66.942126;38;0;0;38;Maricao, Puerto Rico, US;605.4811982;0;
Maricopa;Arizona;US;26/07/2020 04:35;33.34835867;-112.4918154;107291;1793;0;105498;Maricopa, Arizona, US;2391.997706;1.671156015;
Maries;Missouri;US;26/07/2020 04:35;38.16193985;-91.92249662;10;0;0;10;Maries, Missouri, US;114.9821778;0;
Marin;California;US;26/07/2020 04:35;38.07122463;-122.7210631;4624;55;0;4569;Marin, California, US;1786.528401;1.189446367;CA
Marinette;Wisconsin;US;26/07/2020 04:35;45.38553432;-88.033246;226;3;0;223;Marinette, Wisconsin, US;560.0991326;1.327433628;
Marion;Alabama;US;26/07/2020 04:35;34.13697363;-87.88704173;463;23;0;440;Marion, Alabama, US;1558.450301;4.967602592;
Marion;Arkansas;US;26/07/2020 04:35;36.26844485;-92.68451899;18;0;0;18;Marion, Arkansas, US;107.82317;0;
Marion;Florida;US;26/07/2020 04:35;29.21227113;-82.05803627;3224;48;0;3176;Marion, Florida, US;881.8887299;1.488833747;
Marion;Georgia;US;26/07/2020 04:35;32.3483402;-84.52733571;122;4;0;118;Marion, Georgia, US;1459.504725;3.278688525;
Marion;Illinois;US;26/07/2020 04:35;38.64963204;-88.91899208;113;0;0;113;Marion, Illinois, US;303.7226179;0;
Marion;Indiana;US;26/07/2020 04:35;39.78163624;-86.13826325;13549;712;0;12837;Marion, Indiana, US;1404.64989;5.255000369;
Marion;Iowa;US;26/07/2020 04:35;41.33445101;-93.09934783;129;0;0;129;Marion, Iowa, US;387.9349232;0;
Marion;Kansas;US;26/07/2020 04:35;38.35855394;-97.0985251;40;1;0;39;Marion, Kansas, US;336.5870077;2.5;
Marion;Kentucky;US;26/07/2020 04:35;37.55218078;-85.26898542;89;0;0;89;Marion, Kentucky, US;461.7859181;0;
Marion;Mississippi;US;26/07/2020 04:35;31.23132643;-89.8209217;487;15;0;472;Marion, Mississippi, US;1981.849998;3.080082136;
Marion;Missouri;US;26/07/2020 04:35;39.80601912;-91.62203062;82;1;0;81;Marion, Missouri, US;287.4167543;1.219512195;
Marion;Ohio;US;26/07/2020 04:35;40.58610662;-83.15736305;2820;41;0;2779;Marion, Ohio, US;4332.26307;1.453900709;
Marion;Oregon;US;26/07/2020 04:35;44.90287942;-122.5815117;2333;64;0;2269;Marion, Oregon, US;670.753095;2.743249036;
Marion;South Carolina;US;26/07/2020 04:35;34.07859748;-79.36400756;444;12;0;432;Marion, South Carolina, US;1448.282611;2.702702703;
Marion;Tennessee;US;26/07/2020 04:35;35.12997174;-85.62265895;153;4;0;149;Marion, Tennessee, US;529.2835645;2.614379085;
Marion;Texas;US;26/07/2020 04:35;32.79868409;-94.3566123;116;7;0;109;Marion, Texas, US;1177.186929;6.034482759;
Marion;West Virginia;US;26/07/2020 04:35;39.50984542;-80.24244659;153;2;0;151;Marion, West Virginia, US;272.8634613;1.307189542;
Mariposa;California;US;26/07/2020 04:35;37.57978556;-119.9073334;46;1;0;45;Mariposa, California, US;267.3952218;2.173913043;CA
Marlboro;South Carolina;US;26/07/2020 04:35;34.59905577;-79.67561152;389;4;0;385;Marlboro, South Carolina, US;1489.394287;1.028277635;
Marquette;Michigan;US;26/07/2020 04:35;46.4338914;-87.64043701;112;11;0;101;Marquette, Michigan, US;167.9185595;9.821428571;
Marquette;Wisconsin;US;26/07/2020 04:35;43.81911946;-89.40073763;66;1;0;65;Marquette, Wisconsin, US;423.7832285;1.515151515;
Marshall;Alabama;US;26/07/2020 04:35;34.36975964;-86.30486727;2621;27;0;2594;Marshall, Alabama, US;2708.372083;1.030141167;
Marshall;Illinois;US;26/07/2020 04:35;41.0327901;-89.34510444;16;0;0;16;Marshall, Illinois, US;139.8845952;0;
Marshall;Indiana;US;26/07/2020 04:35;41.32467367;-86.26185087;700;19;0;681;Marshall, Indiana, US;1513.251762;2.714285714;
Marshall;Iowa;US;26/07/2020 04:35;42.03586837;-92.9990819;1285;22;0;1263;Marshall, Iowa, US;3263.989433;1.712062257;
Marshall;Kansas;US;26/07/2020 04:35;39.78359669;-96.52278974;7;0;0;7;Marshall, Kansas, US;72.11290821;0;
Marshall;Kentucky;US;26/07/2020 04:35;36.8800707;-88.32803576;110;2;0;108;Marshall, Kentucky, US;353.6977492;1.818181818;
Marshall;Minnesota;US;26/07/2020 04:35;48.35825983;-96.37017407;25;0;0;25;Marshall, Minnesota, US;267.7806341;0;
Marshall;Mississippi;US;26/07/2020 04:35;34.76216286;-89.50299462;443;5;0;438;Marshall, Mississippi, US;1255.170851;1.128668172;
Marshall;Oklahoma;US;26/07/2020 04:35;34.02311222;-96.76855464;59;0;0;59;Marshall, Oklahoma, US;348.4732148;0;
Marshall;South Dakota;US;26/07/2020 04:35;45.75870838;-97.59855639;8;0;0;8;Marshall, South Dakota, US;162.1073961;0;
Marshall;Tennessee;US;26/07/2020 04:35;35.45798777;-86.76420988;193;2;0;191;Marshall, Tennessee, US;561.4545455;1.03626943;
Marshall;West Virginia;US;26/07/2020 04:35;39.86064362;-80.66591062;95;0;0;95;Marshall, West Virginia, US;311.1591497;0;
Martin;Florida;US;26/07/2020 04:35;27.0772071;-80.43109784;3388;63;0;3325;Martin, Florida, US;2104.347826;1.859504132;
Martin;Indiana;US;26/07/2020 04:35;38.7099921;-86.80373186;39;0;0;39;Martin, Indiana, US;380.3022916;0;
Martin;Kentucky;US;26/07/2020 04:35;37.79990579;-82.51247478;24;0;0;24;Martin, Kentucky, US;214.3814203;0;
Martin;Minnesota;US;26/07/2020 04:35;43.67429718;-94.55099908;192;5;0;187;Martin, Minnesota, US;975.4610578;2.604166667;
Martin;North Carolina;US;26/07/2020 04:35;35.84326734;-77.10860251;201;6;0;195;Martin, North Carolina, US;895.7219251;2.985074627;
Martin;Texas;US;26/07/2020 04:35;32.30600051;-101.9513518;42;1;0;41;Martin, Texas, US;727.7768151;2.380952381;
Martinsville;Virginia;US;26/07/2020 04:35;36.68212094;-79.86352771;149;2;0;147;Martinsville, Virginia, US;1186.87271;1.342281879;
Mason;Illinois;US;26/07/2020 04:35;40.23917274;-89.91824452;37;0;0;37;Mason, Illinois, US;276.9668388;0;
Mason;Kentucky;US;26/07/2020 04:35;38.59471935;-83.82151043;46;1;0;45;Mason, Kentucky, US;269.4786175;2.173913043;
Mason;Michigan;US;26/07/2020 04:35;43.99509218;-86.24988902;93;0;0;93;Mason, Michigan, US;319.1051331;0;
Mason;Texas;US;26/07/2020 04:35;30.71780434;-99.22629416;38;0;0;38;Mason, Texas, US;889.0968648;0;
Mason;Washington;US;26/07/2020 04:35;47.35007586;-123.1863685;102;1;0;101;Mason, Washington, US;152.767793;0.980392157;
Mason;West Virginia;US;26/07/2020 04:35;38.77071799;-82.02524219;40;1;0;39;Mason, West Virginia, US;150.8523156;2.5;
Massac;Illinois;US;26/07/2020 04:35;37.22078441;-88.71036614;28;0;0;28;Massac, Illinois, US;203.3110659;0;
Matagorda;Texas;US;26/07/2020 04:35;28.81955746;-96.01230294;566;5;0;561;Matagorda, Texas, US;1544.633354;0.883392226;
Matanuska-Susitna;Alaska;US;26/07/2020 04:35;62.31305045;-149.5741743;223;2;0;221;Matanuska-Susitna, Alaska, US;205.8771938;0.896860987;
Mathews;Virginia;US;26/07/2020 04:35;37.44164146;-76.34098896;11;0;0;11;Mathews, Virginia, US;124.5189042;0;
Maui;Hawaii;US;26/07/2020 04:35;20.86399628;-156.5689097;146;6;0;140;Maui, Hawaii, US;87.20739232;4.109589041;
Maunabo;Puerto Rico;US;26/07/2020 04:35;18.017889;-65.922235;44;0;0;44;Maunabo, Puerto Rico, US;359.9182004;0;
Maury;Tennessee;US;26/07/2020 04:35;35.6187413;-87.07462444;821;4;0;817;Maury, Tennessee, US;851.7746169;0.487210719;
Maverick;Texas;US;26/07/2020 04:35;28.7429195;-100.3157686;1440;26;0;1414;Maverick, Texas, US;2452.232553;1.805555556;
Mayaguez;Puerto Rico;US;26/07/2020 04:35;18.2013;-67.1452;370;0;0;370;Mayaguez, Puerto Rico, US;415.3569825;0;
Mayes;Oklahoma;US;26/07/2020 04:35;36.30179091;-95.23175116;234;5;0;229;Mayes, Oklahoma, US;569.3430657;2.136752137;
McClain;Oklahoma;US;26/07/2020 04:35;35.01123903;-97.44572302;336;4;0;332;McClain, Oklahoma, US;830.1625735;1.19047619;
McCook;South Dakota;US;26/07/2020 04:35;43.6742571;-97.36863144;23;1;0;22;McCook, South Dakota, US;411.7436448;4.347826087;
McCormick;South Carolina;US;26/07/2020 04:35;33.90161443;-82.30794338;93;2;0;91;McCormick, South Carolina, US;982.7750185;2.150537634;
McCracken;Kentucky;US;26/07/2020 04:35;37.05350953;-88.70445755;292;3;0;289;McCracken, Kentucky, US;446.360329;1.02739726;
McCreary;Kentucky;US;26/07/2020 04:35;36.73874143;-84.48102924;25;0;0;25;McCreary, Kentucky, US;145.0873426;0;
McCulloch;Texas;US;26/07/2020 04:35;31.1925468;-99.34682807;35;0;0;35;McCulloch, Texas, US;438.3767535;0;
McCurtain;Oklahoma;US;26/07/2020 04:35;34.11664328;-94.77222373;762;20;0;742;McCurtain, Oklahoma, US;2320.906433;2.624671916;
McDonald;Missouri;US;26/07/2020 04:35;36.62869595;-94.34867205;881;7;0;874;McDonald, Missouri, US;3857.774664;0.794551646;
McDonough;Illinois;US;26/07/2020 04:35;40.45674722;-90.67775541;121;15;0;106;McDonough, Illinois, US;407.6544707;12.39669421;
McDowell;North Carolina;US;26/07/2020 04:35;35.67736232;-82.0482425;454;5;0;449;McDowell, North Carolina, US;992.2195996;1.101321586;
McDowell;West Virginia;US;26/07/2020 04:35;37.38002939;-81.65083669;14;0;0;14;McDowell, West Virginia, US;79.43713118;0;
McDuffie;Georgia;US;26/07/2020 04:35;33.47851918;-82.48252774;228;9;0;219;McDuffie, Georgia, US;1069.81982;3.947368421;
McHenry;Illinois;US;26/07/2020 04:35;42.32451172;-88.45248227;2669;111;0;2558;McHenry, Illinois, US;867.1947598;4.158860997;
McHenry;North Dakota;US;26/07/2020 04:35;48.23104458;-100.6324822;12;1;0;11;McHenry, North Dakota, US;208.8772846;8.333333333;
McIntosh;Georgia;US;26/07/2020 04:35;31.49683595;-81.40163426;124;2;0;122;McIntosh, Georgia, US;862.4287105;1.612903226;
McIntosh;North Dakota;US;26/07/2020 04:35;46.11182017;-99.44145858;11;1;0;10;McIntosh, North Dakota, US;440.5286344;9.090909091;
McIntosh;Oklahoma;US;26/07/2020 04:35;35.37235506;-95.66599306;124;1;0;123;McIntosh, Oklahoma, US;632.7822004;0.806451613;
McKean;Pennsylvania;US;26/07/2020 04:35;41.80938602;-78.56478358;26;1;0;25;McKean, Pennsylvania, US;64;3.846153846;
McKenzie;North Dakota;US;26/07/2020 04:35;47.7413337;-103.395905;62;0;0;62;McKenzie, North Dakota, US;412.6730564;0;
McKinley;New Mexico;US;26/07/2020 04:35;35.5800772;-108.262245;3896;210;0;3686;McKinley, New Mexico, US;5459.105749;5.390143737;
McLean;Illinois;US;26/07/2020 04:35;40.48996987;-88.84621113;456;15;0;441;McLean, Illinois, US;265.8628591;3.289473684;
McLean;Kentucky;US;26/07/2020 04:35;37.5301951;-87.26803443;37;1;0;36;McLean, Kentucky, US;401.8681438;2.702702703;
McLean;North Dakota;US;26/07/2020 04:35;47.60766714;-101.3182418;21;0;0;21;McLean, North Dakota, US;222.2222222;0;
McLennan;Texas;US;26/07/2020 04:35;31.55255453;-97.20217694;3885;35;0;3850;McLennan, Texas, US;1513.893922;0.900900901;
McLeod;Minnesota;US;26/07/2020 04:35;44.82367677;-94.27287017;115;0;0;115;McLeod, Minnesota, US;320.3967347;0;
McMinn;Tennessee;US;26/07/2020 04:35;35.42812616;-84.61520715;413;20;0;393;McMinn, Tennessee, US;767.7436145;4.842615012;
McMullen;Texas;US;26/07/2020 04:35;28.35251708;-98.56769164;6;0;0;6;McMullen, Texas, US;807.5370121;0;
McNairy;Tennessee;US;26/07/2020 04:35;35.17468549;-88.5647812;216;2;0;214;McNairy, Tennessee, US;840.6631898;0.925925926;
McPherson;Kansas;US;26/07/2020 04:35;38.39184858;-97.64769869;114;0;0;114;McPherson, Kansas, US;399.4113937;0;
McPherson;Nebraska;US;26/07/2020 04:35;41.56797682;-101.0599362;4;0;0;4;McPherson, Nebraska, US;809.7165992;0;
McPherson;South Dakota;US;26/07/2020 04:35;45.76626028;-99.22118798;6;0;0;6;McPherson, South Dakota, US;252.2068096;0;
Meade;Kansas;US;26/07/2020 04:35;37.23859987;-100.364831;36;0;0;36;Meade, Kansas, US;892.635755;0;
Meade;Kentucky;US;26/07/2020 04:35;37.96163597;-86.21028219;68;2;0;66;Meade, Kentucky, US;237.9952401;2.941176471;
Meade;South Dakota;US;26/07/2020 04:35;44.56676791;-102.7162741;63;1;0;62;Meade, South Dakota, US;222.3634053;1.587301587;
Meagher;Montana;US;26/07/2020 04:35;46.59907074;-110.8898557;4;0;0;4;Meagher, Montana, US;214.8227712;0;
Mecklenburg;North Carolina;US;26/07/2020 04:35;35.24469268;-80.8317671;19041;187;0;18854;Mecklenburg, North Carolina, US;1714.855416;0.982091277;
Mecklenburg;Virginia;US;26/07/2020 04:35;36.67882005;-78.36131056;293;30;0;263;Mecklenburg, Virginia, US;957.9233007;10.23890785;
Mecosta;Michigan;US;26/07/2020 04:35;43.64064262;-85.32463223;49;2;0;47;Mecosta, Michigan, US;112.7655168;4.081632653;
Medina;Ohio;US;26/07/2020 04:35;41.11770589;-81.8998621;746;32;0;714;Medina, Ohio, US;415.030098;4.289544236;
Medina;Texas;US;26/07/2020 04:35;29.3557301;-99.11030298;546;8;0;538;Medina, Texas, US;1058.467742;1.465201465;
Meeker;Minnesota;US;26/07/2020 04:35;45.12328869;-94.52839455;79;2;0;77;Meeker, Minnesota, US;340.194643;2.53164557;
Meigs;Ohio;US;26/07/2020 04:35;39.09224872;-82.0305041;23;0;0;23;Meigs, Ohio, US;100.4059894;0;
Meigs;Tennessee;US;26/07/2020 04:35;35.51558739;-84.81482914;66;0;0;66;Meigs, Tennessee, US;531.3154081;0;
Mellette;South Dakota;US;26/07/2020 04:35;43.58078848;-100.7563186;21;0;0;21;Mellette, South Dakota, US;1018.922853;0;
Menard;Illinois;US;26/07/2020 04:35;40.02742725;-89.80246001;39;0;0;39;Menard, Illinois, US;319.7769761;0;
Menard;Texas;US;26/07/2020 04:35;30.88990665;-99.8204794;16;0;0;16;Menard, Texas, US;748.362956;0;
Mendocino;California;US;26/07/2020 04:35;39.4381191;-123.3911313;249;5;0;244;Mendocino, California, US;287.035009;2.008032129;CA
Menifee;Kentucky;US;26/07/2020 04:35;37.94090733;-83.59985712;22;0;0;22;Menifee, Kentucky, US;339.0352905;0;
